Index;Absolute_Orbit;Time_From_ANX;yyyy-mm-dd;hh:mm:ss.sss;Lon;Lat;Duration;Zone
52;9477;1636.098345;2026-01-28;00:47:36.931;-140.336564;72.431446;182.0;Inuvik
53;9477;1637.098345;2026-01-28;00:47:37.931;-140.426666;72.372257;182.0;Inuvik
54;9477;1638.098345;2026-01-28;00:47:38.931;-140.516184;72.313027;182.0;Inuvik
55;9477;1639.098345;2026-01-28;00:47:39.931;-140.605123;72.253757;182.0;Inuvik
56;9477;1640.098345;2026-01-28;00:47:40.931;-140.693577;72.194457;182.0;Inuvik
57;9477;1641.098345;2026-01-28;00:47:41.931;-140.781501;72.135122;182.0;Inuvik
58;9477;1642.098345;2026-01-28;00:47:42.931;-140.868862;72.075748;182.0;Inuvik
59;9477;1643.098345;2026-01-28;00:47:43.931;-140.955665;72.016336;182.0;Inuvik
60;9477;1644.098345;2026-01-28;00:47:44.931;-141.041923;71.956885;182.0;Inuvik
61;9477;1645.098345;2026-01-28;00:47:45.931;-141.127750;71.897411;182.0;Inuvik
62;9477;1646.098345;2026-01-28;00:47:46.931;-141.213034;71.837899;182.0;Inuvik
63;9477;1647.098345;2026-01-28;00:47:47.931;-141.297779;71.778349;182.0;Inuvik
64;9477;1648.098345;2026-01-28;00:47:48.931;-141.381991;71.718763;182.0;Inuvik
65;9477;1649.098345;2026-01-28;00:47:49.931;-141.465727;71.659146;182.0;Inuvik
66;9477;1650.098345;2026-01-28;00:47:50.931;-141.549010;71.599501;182.0;Inuvik
67;9477;1651.098345;2026-01-28;00:47:51.931;-141.631773;71.539820;182.0;Inuvik
68;9477;1652.098345;2026-01-28;00:47:52.931;-141.714021;71.480103;182.0;Inuvik
69;9477;1653.098345;2026-01-28;00:47:53.931;-141.795758;71.420351;182.0;Inuvik
70;9477;1654.098345;2026-01-28;00:47:54.931;-141.877087;71.360575;182.0;Inuvik
71;9477;1655.098345;2026-01-28;00:47:55.931;-141.957939;71.300767;182.0;Inuvik
72;9477;1656.098345;2026-01-28;00:47:56.931;-142.038294;71.240925;182.0;Inuvik
73;9477;1657.098345;2026-01-28;00:47:57.931;-142.118156;71.181049;182.0;Inuvik
74;9477;1658.098345;2026-01-28;00:47:58.931;-142.197549;71.121141;182.0;Inuvik
75;9477;1659.098345;2026-01-28;00:47:59.931;-142.276559;71.061211;182.0;Inuvik
76;9477;1660.098345;2026-01-28;00:48:00.931;-142.355088;71.001248;182.0;Inuvik
77;9477;1661.098345;2026-01-28;00:48:01.931;-142.433141;70.941252;182.0;Inuvik
78;9477;1662.098345;2026-01-28;00:48:02.931;-142.510723;70.881223;182.0;Inuvik
79;9477;1663.098345;2026-01-28;00:48:03.931;-142.587900;70.821169;182.0;Inuvik
80;9477;1664.098345;2026-01-28;00:48:04.931;-142.664669;70.761090;182.0;Inuvik
81;9477;1665.098345;2026-01-28;00:48:05.931;-142.740977;70.700979;182.0;Inuvik
82;9477;1666.098345;2026-01-28;00:48:06.931;-142.816830;70.640836;182.0;Inuvik
83;9477;1667.098345;2026-01-28;00:48:07.931;-142.892230;70.580662;182.0;Inuvik
84;9477;1668.098345;2026-01-28;00:48:08.931;-142.967289;70.520469;182.0;Inuvik
85;9477;1669.098345;2026-01-28;00:48:09.931;-143.041914;70.460246;182.0;Inuvik
86;9477;1670.098345;2026-01-28;00:48:10.931;-143.116098;70.399993;182.0;Inuvik
87;9477;1671.098345;2026-01-28;00:48:11.931;-143.189845;70.339710;182.0;Inuvik
88;9477;1672.098345;2026-01-28;00:48:12.931;-143.263191;70.279401;182.0;Inuvik
89;9477;1673.098345;2026-01-28;00:48:13.931;-143.336191;70.219071;182.0;Inuvik
90;9477;1674.098345;2026-01-28;00:48:14.931;-143.408765;70.158712;182.0;Inuvik
91;9477;1675.098345;2026-01-28;00:48:15.931;-143.480916;70.098324;182.0;Inuvik
92;9477;1676.098345;2026-01-28;00:48:16.931;-143.552648;70.037906;182.0;Inuvik
93;9477;1677.098345;2026-01-28;00:48:17.931;-143.624039;69.977469;182.0;Inuvik
94;9477;1678.098345;2026-01-28;00:48:18.931;-143.695057;69.917007;182.0;Inuvik
95;9477;1679.098345;2026-01-28;00:48:19.931;-143.765667;69.856517;182.0;Inuvik
96;9477;1680.098345;2026-01-28;00:48:20.931;-143.835871;69.795999;182.0;Inuvik
97;9477;1681.098345;2026-01-28;00:48:21.931;-143.905675;69.735454;182.0;Inuvik
98;9477;1682.098345;2026-01-28;00:48:22.931;-143.975192;69.674894;182.0;Inuvik
99;9477;1683.098345;2026-01-28;00:48:23.931;-144.044313;69.614306;182.0;Inuvik
100;9477;1684.098345;2026-01-28;00:48:24.931;-144.113042;69.553691;182.0;Inuvik
101;9477;1685.098345;2026-01-28;00:48:25.931;-144.181381;69.493049;182.0;Inuvik
102;9477;1686.098345;2026-01-28;00:48:26.931;-144.249377;69.432386;182.0;Inuvik
103;9477;1687.098345;2026-01-28;00:48:27.931;-144.317060;69.371703;182.0;Inuvik
104;9477;1688.098345;2026-01-28;00:48:28.931;-144.384362;69.310994;182.0;Inuvik
105;9477;1689.098345;2026-01-28;00:48:29.931;-144.451288;69.250260;182.0;Inuvik
106;9477;1690.098345;2026-01-28;00:48:30.931;-144.517840;69.189499;182.0;Inuvik
107;9477;1691.098345;2026-01-28;00:48:31.931;-144.584104;69.128723;182.0;Inuvik
108;9477;1692.098345;2026-01-28;00:48:32.931;-144.650027;69.067923;182.0;Inuvik
109;9477;1693.098345;2026-01-28;00:48:33.931;-144.715586;69.007099;182.0;Inuvik
110;9477;1694.098345;2026-01-28;00:48:34.931;-144.780783;68.946249;182.0;Inuvik
111;9477;1695.098345;2026-01-28;00:48:35.931;-144.845635;68.885377;182.0;Inuvik
112;9477;1696.098345;2026-01-28;00:48:36.931;-144.910225;68.824490;182.0;Inuvik
113;9477;1697.098345;2026-01-28;00:48:37.931;-144.974462;68.763578;182.0;Inuvik
114;9477;1698.098345;2026-01-28;00:48:38.931;-145.038349;68.702643;182.0;Inuvik
115;9477;1699.098345;2026-01-28;00:48:39.931;-145.101887;68.641683;182.0;Inuvik
116;9477;1700.098345;2026-01-28;00:48:40.931;-145.165134;68.580706;182.0;Inuvik
117;9477;1701.098345;2026-01-28;00:48:41.931;-145.228092;68.519711;182.0;Inuvik
118;9477;1702.098345;2026-01-28;00:48:42.931;-145.290711;68.458692;182.0;Inuvik
119;9477;1703.098345;2026-01-28;00:48:43.931;-145.352993;68.397650;182.0;Inuvik
120;9477;1704.098345;2026-01-28;00:48:44.931;-145.414940;68.336585;182.0;Inuvik
121;9477;1705.098345;2026-01-28;00:48:45.931;-145.476647;68.275507;182.0;Inuvik
122;9477;1706.098345;2026-01-28;00:48:46.931;-145.538039;68.214407;182.0;Inuvik
123;9477;1707.098345;2026-01-28;00:48:47.931;-145.599104;68.153286;182.0;Inuvik
124;9477;1708.098345;2026-01-28;00:48:48.931;-145.659845;68.092141;182.0;Inuvik
125;9477;1709.098345;2026-01-28;00:48:49.931;-145.720288;68.030978;182.0;Inuvik
126;9477;1710.098345;2026-01-28;00:48:50.931;-145.780493;67.969800;182.0;Inuvik
127;9477;1711.098345;2026-01-28;00:48:51.931;-145.840380;67.908601;182.0;Inuvik
128;9477;1712.098345;2026-01-28;00:48:52.931;-145.899953;67.847380;182.0;Inuvik
129;9477;1713.098345;2026-01-28;00:48:53.931;-145.959215;67.786138;182.0;Inuvik
130;9477;1714.098345;2026-01-28;00:48:54.931;-146.018228;67.724881;182.0;Inuvik
131;9477;1715.098345;2026-01-28;00:48:55.931;-146.076975;67.663607;182.0;Inuvik
132;9477;1716.098345;2026-01-28;00:48:56.931;-146.135418;67.602312;182.0;Inuvik
133;9477;1717.098345;2026-01-28;00:48:57.931;-146.193557;67.540996;182.0;Inuvik
134;9477;1718.098345;2026-01-28;00:48:58.931;-146.251397;67.479659;182.0;Inuvik
135;9477;1719.098345;2026-01-28;00:48:59.931;-146.309036;67.418312;182.0;Inuvik
136;9477;1720.098345;2026-01-28;00:49:00.931;-146.366383;67.356945;182.0;Inuvik
137;9477;1721.098345;2026-01-28;00:49:01.931;-146.423436;67.295558;182.0;Inuvik
138;9477;1722.098345;2026-01-28;00:49:02.931;-146.480198;67.234151;182.0;Inuvik
139;9477;1723.098345;2026-01-28;00:49:03.931;-146.536704;67.172727;182.0;Inuvik
140;9477;1724.098345;2026-01-28;00:49:04.931;-146.592989;67.111290;182.0;Inuvik
141;9477;1725.098345;2026-01-28;00:49:05.931;-146.648990;67.049834;182.0;Inuvik
142;9477;1726.098345;2026-01-28;00:49:06.931;-146.704707;66.988358;182.0;Inuvik
143;9477;1727.098345;2026-01-28;00:49:07.931;-146.760143;66.926863;182.0;Inuvik
144;9477;1728.098345;2026-01-28;00:49:08.931;-146.815371;66.865355;182.0;Inuvik
145;9477;1729.098345;2026-01-28;00:49:09.931;-146.870351;66.803832;182.0;Inuvik
146;9477;1730.098345;2026-01-28;00:49:10.931;-146.925056;66.742290;182.0;Inuvik
147;9477;1731.098345;2026-01-28;00:49:11.931;-146.979488;66.680728;182.0;Inuvik
148;9477;1732.098345;2026-01-28;00:49:12.931;-147.033657;66.619149;182.0;Inuvik
149;9477;1733.098345;2026-01-28;00:49:13.931;-147.087648;66.557561;182.0;Inuvik
150;9477;1734.098345;2026-01-28;00:49:14.931;-147.141371;66.495954;182.0;Inuvik
151;9477;1735.098345;2026-01-28;00:49:15.931;-147.194830;66.434329;182.0;Inuvik
152;9477;1736.098345;2026-01-28;00:49:16.931;-147.248026;66.372685;182.0;Inuvik
153;9477;1737.098345;2026-01-28;00:49:17.931;-147.301003;66.311028;182.0;Inuvik
154;9477;1738.098345;2026-01-28;00:49:18.931;-147.353775;66.249359;182.0;Inuvik
155;9477;1739.098345;2026-01-28;00:49:19.931;-147.406289;66.187671;182.0;Inuvik
156;9477;1740.098345;2026-01-28;00:49:20.931;-147.458548;66.125966;182.0;Inuvik
157;9477;1741.098345;2026-01-28;00:49:21.931;-147.510553;66.064244;182.0;Inuvik
158;9477;1742.098345;2026-01-28;00:49:22.931;-147.562383;66.002512;182.0;Inuvik
159;9477;1743.098345;2026-01-28;00:49:23.931;-147.613982;65.940764;182.0;Inuvik
160;9477;1744.098345;2026-01-28;00:49:24.931;-147.665331;65.878999;182.0;Inuvik
161;9477;1745.098345;2026-01-28;00:49:25.931;-147.716434;65.817218;182.0;Inuvik
162;9477;1746.098345;2026-01-28;00:49:26.931;-147.767309;65.755420;182.0;Inuvik
163;9477;1747.098345;2026-01-28;00:49:27.931;-147.818019;65.693614;182.0;Inuvik
164;9477;1748.098345;2026-01-28;00:49:28.931;-147.868487;65.631792;182.0;Inuvik
165;9477;1749.098345;2026-01-28;00:49:29.931;-147.918714;65.569952;182.0;Inuvik
166;9477;1750.098345;2026-01-28;00:49:30.931;-147.968704;65.508096;182.0;Inuvik
167;9477;1751.098345;2026-01-28;00:49:31.931;-148.018508;65.446229;182.0;Inuvik
168;9477;1752.098345;2026-01-28;00:49:32.931;-148.068120;65.384350;182.0;Inuvik
169;9477;1753.098345;2026-01-28;00:49:33.931;-148.117498;65.322454;182.0;Inuvik
170;9477;1754.098345;2026-01-28;00:49:34.931;-148.166644;65.260543;182.0;Inuvik
171;9477;1755.098345;2026-01-28;00:49:35.931;-148.215561;65.198615;182.0;Inuvik
172;9477;1756.098345;2026-01-28;00:49:36.931;-148.264333;65.136680;182.0;Inuvik
173;9477;1757.098345;2026-01-28;00:49:37.931;-148.312887;65.074730;182.0;Inuvik
174;9477;1758.098345;2026-01-28;00:49:38.931;-148.361214;65.012765;182.0;Inuvik
175;9477;1759.098345;2026-01-28;00:49:39.931;-148.409318;64.950784;182.0;Inuvik
176;9477;1760.098345;2026-01-28;00:49:40.931;-148.457226;64.888790;182.0;Inuvik
177;9477;1761.098345;2026-01-28;00:49:41.931;-148.504978;64.826787;182.0;Inuvik
178;9477;1762.098345;2026-01-28;00:49:42.931;-148.552510;64.764769;182.0;Inuvik
179;9477;1763.098345;2026-01-28;00:49:43.931;-148.599825;64.702736;182.0;Inuvik
180;9477;1764.098345;2026-01-28;00:49:44.931;-148.646923;64.640688;182.0;Inuvik
181;9477;1765.098345;2026-01-28;00:49:45.931;-148.693866;64.578631;182.0;Inuvik
182;9477;1766.098345;2026-01-28;00:49:46.931;-148.740626;64.516562;182.0;Inuvik
183;9477;1766.353475;2026-01-28;00:49:47.186;-148.752522;64.500724;182.0;Inuvik
0;9492;1596.693123;2026-01-28;23:55:07.667;-123.321917;74.729469;220.0;Inuvik
1;9492;1597.693123;2026-01-28;23:55:08.667;-123.438809;74.672097;220.0;Inuvik
2;9492;1598.693123;2026-01-28;23:55:09.667;-123.554988;74.614683;220.0;Inuvik
3;9492;1599.693123;2026-01-28;23:55:10.667;-123.670329;74.557209;220.0;Inuvik
4;9492;1600.693123;2026-01-28;23:55:11.667;-123.784834;74.499676;220.0;Inuvik
5;9492;1601.693123;2026-01-28;23:55:12.667;-123.898513;74.442084;220.0;Inuvik
6;9492;1602.693123;2026-01-28;23:55:13.667;-124.011421;74.384440;220.0;Inuvik
7;9492;1603.693123;2026-01-28;23:55:14.667;-124.123614;74.326751;220.0;Inuvik
8;9492;1604.693123;2026-01-28;23:55:15.667;-124.235003;74.269005;220.0;Inuvik
9;9492;1605.693123;2026-01-28;23:55:16.667;-124.345598;74.211203;220.0;Inuvik
10;9492;1606.693123;2026-01-28;23:55:17.667;-124.455405;74.153346;220.0;Inuvik
11;9492;1607.693123;2026-01-28;23:55:18.667;-124.564533;74.095446;220.0;Inuvik
12;9492;1608.693123;2026-01-28;23:55:19.667;-124.672931;74.037496;220.0;Inuvik
13;9492;1609.693123;2026-01-28;23:55:20.667;-124.780564;73.979493;220.0;Inuvik
14;9492;1610.693123;2026-01-28;23:55:21.667;-124.887440;73.921436;220.0;Inuvik
15;9492;1611.693123;2026-01-28;23:55:22.667;-124.993577;73.863328;220.0;Inuvik
16;9492;1612.693123;2026-01-28;23:55:23.667;-125.099101;73.805184;220.0;Inuvik
17;9492;1613.693123;2026-01-28;23:55:24.667;-125.203889;73.746987;220.0;Inuvik
18;9492;1614.693123;2026-01-28;23:55:25.667;-125.307949;73.688740;220.0;Inuvik
19;9492;1615.693123;2026-01-28;23:55:26.667;-125.411289;73.630442;220.0;Inuvik
20;9492;1616.693123;2026-01-28;23:55:27.667;-125.513975;73.572101;220.0;Inuvik
21;9492;1617.693123;2026-01-28;23:55:28.667;-125.616030;73.513720;220.0;Inuvik
22;9492;1618.693123;2026-01-28;23:55:29.667;-125.717384;73.455290;220.0;Inuvik
23;9492;1619.693123;2026-01-28;23:55:30.667;-125.818044;73.396811;220.0;Inuvik
24;9492;1620.693123;2026-01-28;23:55:31.667;-125.918017;73.338284;220.0;Inuvik
25;9492;1621.693123;2026-01-28;23:55:32.667;-126.017419;73.279723;220.0;Inuvik
26;9492;1622.693123;2026-01-28;23:55:33.667;-126.116172;73.221117;220.0;Inuvik
27;9492;1623.693123;2026-01-28;23:55:34.667;-126.214256;73.162465;220.0;Inuvik
28;9492;1624.693123;2026-01-28;23:55:35.667;-126.311679;73.103767;220.0;Inuvik
29;9492;1625.693123;2026-01-28;23:55:36.667;-126.408471;73.045025;220.0;Inuvik
30;9492;1626.693123;2026-01-28;23:55:37.667;-126.504722;72.986252;220.0;Inuvik
31;9492;1627.693123;2026-01-28;23:55:38.667;-126.600330;72.927433;220.0;Inuvik
32;9492;1628.693123;2026-01-28;23:55:39.667;-126.695301;72.868570;220.0;Inuvik
33;9492;1629.693123;2026-01-28;23:55:40.667;-126.789640;72.809663;220.0;Inuvik
34;9492;1630.693123;2026-01-28;23:55:41.667;-126.883426;72.750721;220.0;Inuvik
35;9492;1631.693123;2026-01-28;23:55:42.667;-126.976651;72.691743;220.0;Inuvik
36;9492;1632.693123;2026-01-28;23:55:43.667;-127.069262;72.632721;220.0;Inuvik
37;9492;1633.693123;2026-01-28;23:55:44.667;-127.161265;72.573658;220.0;Inuvik
38;9492;1634.693123;2026-01-28;23:55:45.667;-127.252665;72.514553;220.0;Inuvik
39;9492;1635.693123;2026-01-28;23:55:46.667;-127.343587;72.455420;220.0;Inuvik
40;9492;1636.693123;2026-01-28;23:55:47.667;-127.433927;72.396247;220.0;Inuvik
41;9492;1637.693123;2026-01-28;23:55:48.667;-127.523681;72.337033;220.0;Inuvik
42;9492;1638.693123;2026-01-28;23:55:49.667;-127.612854;72.277779;220.0;Inuvik
43;9492;1639.693123;2026-01-28;23:55:50.667;-127.701488;72.218489;220.0;Inuvik
44;9492;1640.693123;2026-01-28;23:55:51.667;-127.789642;72.159170;220.0;Inuvik
45;9492;1641.693123;2026-01-28;23:55:52.667;-127.877231;72.099812;220.0;Inuvik
46;9492;1642.693123;2026-01-28;23:55:53.667;-127.964259;72.040415;220.0;Inuvik
47;9492;1643.693123;2026-01-28;23:55:54.667;-128.050733;71.980980;220.0;Inuvik
48;9492;1644.693123;2026-01-28;23:55:55.667;-128.136739;71.921516;220.0;Inuvik
49;9492;1645.693123;2026-01-28;23:55:56.667;-128.222242;71.862019;220.0;Inuvik
50;9492;1646.693123;2026-01-28;23:55:57.667;-128.307205;71.802485;220.0;Inuvik
51;9492;1647.693123;2026-01-28;23:55:58.667;-128.391632;71.742913;220.0;Inuvik
52;9492;1648.693123;2026-01-28;23:55:59.667;-128.475532;71.683305;220.0;Inuvik
53;9492;1649.693123;2026-01-28;23:56:00.667;-128.559027;71.623675;220.0;Inuvik
54;9492;1650.693123;2026-01-28;23:56:01.667;-128.642000;71.564008;220.0;Inuvik
55;9492;1651.693123;2026-01-28;23:56:02.667;-128.724456;71.504306;220.0;Inuvik
56;9492;1652.693123;2026-01-28;23:56:03.667;-128.806399;71.444568;220.0;Inuvik
57;9492;1653.693123;2026-01-28;23:56:04.667;-128.887883;71.384801;220.0;Inuvik
58;9492;1654.693123;2026-01-28;23:56:05.667;-128.968938;71.325007;220.0;Inuvik
59;9492;1655.693123;2026-01-28;23:56:06.667;-129.049494;71.265178;220.0;Inuvik
60;9492;1656.693123;2026-01-28;23:56:07.667;-129.129555;71.205316;220.0;Inuvik
61;9492;1657.693123;2026-01-28;23:56:08.667;-129.209126;71.145419;220.0;Inuvik
62;9492;1658.693123;2026-01-28;23:56:09.667;-129.288302;71.085500;220.0;Inuvik
63;9492;1659.693123;2026-01-28;23:56:10.667;-129.367026;71.025550;220.0;Inuvik
64;9492;1660.693123;2026-01-28;23:56:11.667;-129.445271;70.965567;220.0;Inuvik
65;9492;1661.693123;2026-01-28;23:56:12.667;-129.523043;70.905552;220.0;Inuvik
66;9492;1662.693123;2026-01-28;23:56:13.667;-129.600362;70.845506;220.0;Inuvik
67;9492;1663.693123;2026-01-28;23:56:14.667;-129.677318;70.785439;220.0;Inuvik
68;9492;1664.693123;2026-01-28;23:56:15.667;-129.753812;70.725341;220.0;Inuvik
69;9492;1665.693123;2026-01-28;23:56:16.667;-129.829849;70.665211;220.0;Inuvik
70;9492;1666.693123;2026-01-28;23:56:17.667;-129.905432;70.605049;220.0;Inuvik
71;9492;1667.693123;2026-01-28;23:56:18.667;-129.980625;70.544863;220.0;Inuvik
72;9492;1668.693123;2026-01-28;23:56:19.667;-130.055429;70.484653;220.0;Inuvik
73;9492;1669.693123;2026-01-28;23:56:20.667;-130.129792;70.424413;220.0;Inuvik
74;9492;1670.693123;2026-01-28;23:56:21.667;-130.203715;70.364142;220.0;Inuvik
75;9492;1671.693123;2026-01-28;23:56:22.667;-130.277205;70.303841;220.0;Inuvik
76;9492;1672.693123;2026-01-28;23:56:23.667;-130.350363;70.243521;220.0;Inuvik
77;9492;1673.693123;2026-01-28;23:56:24.667;-130.423109;70.183174;220.0;Inuvik
78;9492;1674.693123;2026-01-28;23:56:25.667;-130.495431;70.122798;220.0;Inuvik
79;9492;1675.693123;2026-01-28;23:56:26.667;-130.567333;70.062392;220.0;Inuvik
80;9492;1676.693123;2026-01-28;23:56:27.667;-130.638845;70.001961;220.0;Inuvik
81;9492;1677.693123;2026-01-28;23:56:28.667;-130.710030;69.941511;220.0;Inuvik
82;9492;1678.693123;2026-01-28;23:56:29.667;-130.780805;69.881032;220.0;Inuvik
83;9492;1679.693123;2026-01-28;23:56:30.667;-130.851174;69.820526;220.0;Inuvik
84;9492;1680.693123;2026-01-28;23:56:31.667;-130.921139;69.759992;220.0;Inuvik
85;9492;1681.693123;2026-01-28;23:56:32.667;-130.990772;69.699437;220.0;Inuvik
86;9492;1682.693123;2026-01-28;23:56:33.667;-131.060053;69.638861;220.0;Inuvik
87;9492;1683.693123;2026-01-28;23:56:34.667;-131.128940;69.578257;220.0;Inuvik
88;9492;1684.693123;2026-01-28;23:56:35.667;-131.197437;69.517626;220.0;Inuvik
89;9492;1685.693123;2026-01-28;23:56:36.667;-131.265547;69.456968;220.0;Inuvik
90;9492;1686.693123;2026-01-28;23:56:37.667;-131.333381;69.396296;220.0;Inuvik
91;9492;1687.693123;2026-01-28;23:56:38.667;-131.400837;69.335598;220.0;Inuvik
92;9492;1688.693123;2026-01-28;23:56:39.667;-131.467915;69.274874;220.0;Inuvik
93;9492;1689.693123;2026-01-28;23:56:40.667;-131.534618;69.214124;220.0;Inuvik
94;9492;1690.693123;2026-01-28;23:56:41.667;-131.600987;69.153353;220.0;Inuvik
95;9492;1691.693123;2026-01-28;23:56:42.667;-131.667060;69.092563;220.0;Inuvik
96;9492;1692.693123;2026-01-28;23:56:43.667;-131.732766;69.031749;220.0;Inuvik
97;9492;1693.693123;2026-01-28;23:56:44.667;-131.798109;68.970910;220.0;Inuvik
98;9492;1694.693123;2026-01-28;23:56:45.667;-131.863093;68.910046;220.0;Inuvik
99;9492;1695.693123;2026-01-28;23:56:46.667;-131.927796;68.849165;220.0;Inuvik
100;9492;1696.693123;2026-01-28;23:56:47.667;-131.992176;68.788264;220.0;Inuvik
101;9492;1697.693123;2026-01-28;23:56:48.667;-132.056204;68.727338;220.0;Inuvik
102;9492;1698.693123;2026-01-28;23:56:49.667;-132.119884;68.666388;220.0;Inuvik
103;9492;1699.693123;2026-01-28;23:56:50.667;-132.183226;68.605416;220.0;Inuvik
104;9492;1700.693123;2026-01-28;23:56:51.667;-132.246323;68.544430;220.0;Inuvik
105;9492;1701.693123;2026-01-28;23:56:52.667;-132.309079;68.483421;220.0;Inuvik
106;9492;1702.693123;2026-01-28;23:56:53.667;-132.371497;68.422388;220.0;Inuvik
107;9492;1703.693123;2026-01-28;23:56:54.667;-132.433580;68.361333;220.0;Inuvik
108;9492;1704.693123;2026-01-28;23:56:55.667;-132.495377;68.300259;220.0;Inuvik
109;9492;1705.693123;2026-01-28;23:56:56.667;-132.556903;68.239169;220.0;Inuvik
110;9492;1706.693123;2026-01-28;23:56:57.667;-132.618100;68.178056;220.0;Inuvik
111;9492;1707.693123;2026-01-28;23:56:58.667;-132.678972;68.116921;220.0;Inuvik
112;9492;1708.693123;2026-01-28;23:56:59.667;-132.739521;68.055764;220.0;Inuvik
113;9492;1709.693123;2026-01-28;23:57:00.667;-132.799837;67.994593;220.0;Inuvik
114;9492;1710.693123;2026-01-28;23:57:01.667;-132.859852;67.933403;220.0;Inuvik
115;9492;1711.693123;2026-01-28;23:57:02.667;-132.919553;67.872191;220.0;Inuvik
116;9492;1712.693123;2026-01-28;23:57:03.667;-132.978940;67.810957;220.0;Inuvik
117;9492;1713.693123;2026-01-28;23:57:04.667;-133.038036;67.749704;220.0;Inuvik
118;9492;1714.693123;2026-01-28;23:57:05.667;-133.096908;67.688439;220.0;Inuvik
119;9492;1715.693123;2026-01-28;23:57:06.667;-133.155474;67.627153;220.0;Inuvik
120;9492;1716.693123;2026-01-28;23:57:07.667;-133.213736;67.565845;220.0;Inuvik
121;9492;1717.693123;2026-01-28;23:57:08.667;-133.271697;67.504517;220.0;Inuvik
122;9492;1718.693123;2026-01-28;23:57:09.667;-133.329415;67.443174;220.0;Inuvik
123;9492;1719.693123;2026-01-28;23:57:10.667;-133.386882;67.381815;220.0;Inuvik
124;9492;1720.693123;2026-01-28;23:57:11.667;-133.444054;67.320436;220.0;Inuvik
125;9492;1721.693123;2026-01-28;23:57:12.667;-133.500933;67.259037;220.0;Inuvik
126;9492;1722.693123;2026-01-28;23:57:13.667;-133.557523;67.197618;220.0;Inuvik
127;9492;1723.693123;2026-01-28;23:57:14.667;-133.613917;67.136188;220.0;Inuvik
128;9492;1724.693123;2026-01-28;23:57:15.667;-133.670033;67.074740;220.0;Inuvik
129;9492;1725.693123;2026-01-28;23:57:16.667;-133.725865;67.013272;220.0;Inuvik
130;9492;1726.693123;2026-01-28;23:57:17.667;-133.781415;66.951784;220.0;Inuvik
131;9492;1727.693123;2026-01-28;23:57:18.667;-133.836715;66.890281;220.0;Inuvik
132;9492;1728.693123;2026-01-28;23:57:19.667;-133.891807;66.828765;220.0;Inuvik
133;9492;1729.693123;2026-01-28;23:57:20.667;-133.946623;66.767230;220.0;Inuvik
134;9492;1730.693123;2026-01-28;23:57:21.667;-134.001166;66.705677;220.0;Inuvik
135;9492;1731.693123;2026-01-28;23:57:22.667;-134.055437;66.644104;220.0;Inuvik
136;9492;1732.693123;2026-01-28;23:57:23.667;-134.109503;66.582520;220.0;Inuvik
137;9492;1733.693123;2026-01-28;23:57:24.667;-134.163335;66.520921;220.0;Inuvik
138;9492;1734.693123;2026-01-28;23:57:25.667;-134.216901;66.459303;220.0;Inuvik
139;9492;1735.693123;2026-01-28;23:57:26.667;-134.270203;66.397667;220.0;Inuvik
140;9492;1736.693123;2026-01-28;23:57:27.667;-134.323246;66.336013;220.0;Inuvik
141;9492;1737.693123;2026-01-28;23:57:28.667;-134.376123;66.274351;220.0;Inuvik
142;9492;1738.693123;2026-01-28;23:57:29.667;-134.428742;66.212671;220.0;Inuvik
143;9492;1739.693123;2026-01-28;23:57:30.667;-134.481104;66.150973;220.0;Inuvik
144;9492;1740.693123;2026-01-28;23:57:31.667;-134.533212;66.089257;220.0;Inuvik
145;9492;1741.693123;2026-01-28;23:57:32.667;-134.585105;66.027528;220.0;Inuvik
146;9492;1742.693123;2026-01-28;23:57:33.667;-134.636805;65.965788;220.0;Inuvik
147;9492;1743.693123;2026-01-28;23:57:34.667;-134.688255;65.904030;220.0;Inuvik
148;9492;1744.693123;2026-01-28;23:57:35.667;-134.739458;65.842255;220.0;Inuvik
149;9492;1745.693123;2026-01-28;23:57:36.667;-134.790415;65.780463;220.0;Inuvik
150;9492;1746.693123;2026-01-28;23:57:37.667;-134.841201;65.718662;220.0;Inuvik
151;9492;1747.693123;2026-01-28;23:57:38.667;-134.891767;65.656846;220.0;Inuvik
152;9492;1748.693123;2026-01-28;23:57:39.667;-134.942092;65.595013;220.0;Inuvik
153;9492;1749.693123;2026-01-28;23:57:40.667;-134.992178;65.533163;220.0;Inuvik
154;9492;1750.693123;2026-01-28;23:57:41.667;-135.042040;65.471299;220.0;Inuvik
155;9492;1751.693123;2026-01-28;23:57:42.667;-135.091746;65.409426;220.0;Inuvik
156;9492;1752.693123;2026-01-28;23:57:43.667;-135.141219;65.347537;220.0;Inuvik
157;9492;1753.693123;2026-01-28;23:57:44.667;-135.190459;65.285632;220.0;Inuvik
158;9492;1754.693123;2026-01-28;23:57:45.667;-135.239468;65.223711;220.0;Inuvik
159;9492;1755.693123;2026-01-28;23:57:46.667;-135.288296;65.161779;220.0;Inuvik
160;9492;1756.693123;2026-01-28;23:57:47.667;-135.336941;65.099836;220.0;Inuvik
161;9492;1757.693123;2026-01-28;23:57:48.667;-135.385360;65.037877;220.0;Inuvik
162;9492;1758.693123;2026-01-28;23:57:49.667;-135.433554;64.975902;220.0;Inuvik
163;9492;1759.693123;2026-01-28;23:57:50.667;-135.481526;64.913912;220.0;Inuvik
